,y
6239,1
22465,1
34238,0
18197,1
25101,1
51008,0
19212,1
19309,1
3379,1
17271,1
33509,0
45522,0
35840,0
38080,0
49003,0
14629,1
18581,1
31794,0
10057,1
33622,0
50730,0
47753,0
48929,0
17042,1
30725,0
39137,0
39566,0
46211,0
50178,0
17675,1
723,1
39281,0
46959,0
11079,1
25245,1
21450,1
3375,1
3301,1
38865,0
39053,0
29797,0
11813,1
3452,1
12514,1
46510,0
15540,1
45595,0
20299,1
13455,1
30211,0
15514,1
14134,1
1940,1
15119,1
2495,1
28691,0
19808,1
2010,1
28659,0
18811,1
47714,0
5647,1
10863,1
43561,0
48807,0
48557,0
37663,0
17169,1
36681,0
47936,0
50230,0
28862,0
47649,0
25019,1
45344,0
50343,0
1713,1
34689,0
8237,1
45052,0
726,1
28818,0
27826,0
37465,0
11794,1
21639,1
14218,1
40298,0
11761,1
33131,0
21289,1
8721,1
32833,0
8874,1
26422,0
46781,0
91,1
4008,1
35644,0
1956,1
5229,1
44129,0
31620,0
23491,1
36512,0
180,1
29431,0
41632,0
2735,1
17726,1
14645,1
48613,0
11081,1
15880,1
26071,0
19945,1
25497,1
1435,1
44359,0
24415,1
25104,1
38117,0
37206,0
1077,1
20639,1
45974,0
23365,1
49194,0
47775,0
6591,1
8165,1
21395,1
23705,1
44856,0
41653,0
31304,0
35069,0
48205,0
34529,0
3866,1
26125,0
18279,1
39891,0
37230,0
49346,0
2477,1
25997,0
6734,1
38088,0
2769,1
18265,1
35317,0
32671,0
23618,1
17912,1
33820,0
26497,0
31354,0
43822,0
15679,1
50668,0
36047,0
8296,1
31765,0
8758,1
47081,0
43092,0
26396,0
21479,1
43057,0
13538,1
6992,1
32301,0
21878,1
29661,0
48317,0
46090,0
18447,1
50271,0
12652,1
22853,1
28004,0
10925,1
17196,1
15562,1
9063,1
6244,1
33738,0
18073,1
12372,1
19864,1
11408,1
6677,1
44271,0
9374,1
16879,1
28153,0
30642,0
6490,1
33039,0
21067,1
18740,1
11782,1
13206,1
47159,0
41625,0
27652,0
6269,1
8928,1
29154,0
5658,1
17156,1
49918,0
19275,1
8201,1
28888,0
1193,1
6675,1
10806,1
13195,1
28616,0
40618,0
33458,0
1785,1
18397,1
7607,1
3629,1
5146,1
28221,0
44546,0
37662,0
47999,0
26993,0
17772,1
43636,0
49076,0
8814,1
26805,0
9695,1
9565,1
20531,1
48284,0
24794,1
36621,0
32207,0
26108,0
8592,1
37912,0
17557,1
43666,0
10387,1
32957,0
19384,1
8455,1
41006,0
1353,1
46389,0
17802,1
43777,0
19942,1
14026,1
6714,1
6372,1
31897,0
49629,0
22383,1
4864,1
3332,1
25229,1
21971,1
18126,1
9553,1
26797,0
18838,1
2270,1
1974,1
14388,1
35748,0
11198,1
22761,1
13540,1
5054,1
14600,1
12355,1
12326,1
5980,1
13151,1
12871,1
29366,0
43658,0
50900,0
45908,0
35827,0
16962,1
24296,1
47055,0
10910,1
11585,1
26602,0
31378,0
16800,1
47350,0
50079,0
34656,0
5520,1
36569,0
46738,0
26223,0
33276,0
17823,1
21455,1
14784,1
17750,1
5953,1
39692,0
33653,0
33552,0
33067,0
30735,0
35755,0
10235,1
43261,0
31216,0
53,1
39664,0
17668,1
22021,1
24838,1
20109,1
35471,0
6888,1
23168,1
35602,0
22031,1
25632,0
39575,0
2553,1
17104,1
48467,0
45704,0
11016,1
42347,0
39473,0
37523,0
26354,0
24735,1
41216,0
7143,1
44339,0
45137,0
41827,0
28257,0
41144,0
7541,1
29174,0
12499,1
28282,0
44545,0
8153,1
31387,0
47924,0
10471,1
5253,1
9847,1
36328,0
32692,0
48394,0
7640,1
1654,1
3952,1
22295,1
6097,1
40852,0
13915,1
18749,1
4682,1
23543,1
17211,1
332,1
10068,1
27551,0
3150,1
30969,0
13479,1
16324,1
13850,1
42273,0
19013,1
37843,0
15659,1
8742,1
9188,1
11292,1
11180,1
11457,1
43231,0
17944,1
39490,0
9343,1
21386,1
49034,0
850,1
18684,1
21241,1
11314,1
21761,1
47142,0
43131,0
30549,0
36607,0
31649,0
42035,0
37409,0
38275,0
42891,0
35016,0
6101,1
41576,0
46867,0
2902,1
38995,0
14721,1
994,1
6189,1
39584,0
1134,1
31753,0
21529,1
25273,1
50130,0
13229,1
27016,0
31569,0
41441,0
3663,1
44938,0
5963,1
13929,1
31056,0
20179,1
33524,0
15896,1
28793,0
41843,0
6005,1
5166,1
40361,0
6138,1
22993,1
35619,0
15031,1
32203,0
30551,0
33028,0
9471,1
3604,1
43647,0
30719,0
33711,0
44437,0
11790,1
32573,0
19233,1
47682,0
17600,1
50892,0
3716,1
2491,1
41581,0
31824,0
42421,0
17056,1
44548,0
46477,0
21298,1
18248,1
27700,0
40619,0
20877,1
12186,1
31329,0
28269,0
117,1
13181,1
27862,0
593,1
49207,0
28772,0
33395,0
19550,1
28343,0
44447,0
196,1
779,1
33513,0
25225,1
32464,0
38554,0
7010,1
9235,1
2042,1
26829,0
25411,1
48772,0
50723,0
19943,1
29051,0
6332,1
403,1
31712,0
28465,0
41897,0
25395,1
18942,1
33832,0
8111,1
6201,1
6503,1
31614,0
44661,0
38809,0
5264,1
43732,0
31411,0
18106,1
24105,1
44180,0
26358,0
27483,0
42614,0
17259,1
18707,1
13035,1
14635,1
4412,1
11268,1
5517,1
7688,1
15610,1
7125,1
32066,0
31258,0
14274,1
5710,1
345,1
38276,0
18662,1
30236,0
31526,0
2557,1
3817,1
34989,0
33507,0
21638,1
36290,0
27309,0
32859,0
2332,1
48282,0
4071,1
13776,1
40728,0
31717,0
46014,0
7014,1
15042,1
11062,1
16390,1
20317,1
32636,0
25047,1
21313,1
21296,1
9260,1
27461,0
27555,0
3661,1
42429,0
49046,0
19318,1
6367,1
42127,0
14279,1
27295,0
28860,0
20753,1
44767,0
21370,1
2153,1
7547,1
8362,1
20594,1
26024,0
39616,0
26135,0
31511,0
49606,0
15184,1
351,1
40045,0
21891,1
45179,0
26823,0
18286,1
27926,0
34698,0
23495,1
22204,1
32599,0
30282,0
42503,0
27736,0
44203,0
37878,0
3440,1
41639,0
5089,1
41229,0
40972,0
11951,1
28529,0
44386,0
8059,1
25505,1
404,1
2610,1
22830,1
43968,0
2590,1
23803,1
45633,0
19203,1
39154,0
3412,1
21542,1
33286,0
5834,1
38396,0
33608,0
15505,1
48985,0
35907,0
12789,1
20627,1
44751,0
23287,1
41059,0
15565,1
28537,0
35472,0
50868,0
24716,1
33162,0
47444,0
16276,1
19082,1
35488,0
48474,0
42569,0
45932,0
473,1
45165,0
23572,1
29822,0
50989,0
36568,0
27810,0
9581,1
47805,0
27974,0
1181,1
6686,1
12538,1
32539,0
34021,0
41079,0
5099,1
29102,0
42724,0
8999,1
31881,0
37992,0
47980,0
47237,0
41979,0
29563,0
33436,0
23847,1
6229,1
30139,0
11637,1
24108,1
23526,1
45995,0
34323,0
19455,1
49211,0
40589,0
11359,1
25248,1
15203,1
44948,0
37775,0
49290,0
15646,1
8118,1
3462,1
1012,1
6163,1
6974,1
23858,1
2930,1
11277,1
29320,0
23584,1
9286,1
39168,0
49797,0
1790,1
4246,1
24241,1
48769,0
170,1
48022,0
43533,0
9557,1
47916,0
44631,0
43348,0
42607,0
46373,0
9330,1
2043,1
4052,1
41882,0
32052,0
2814,1
14329,1
50085,0
35589,0
1686,1
2896,1
18761,1
1208,1
17910,1
23247,1
24774,1
47994,0
22323,1
39916,0
11438,1
7679,1
38021,0
7676,1
29727,0
48678,0
32752,0
31926,0
7591,1
45793,0
48744,0
6826,1
13777,1
46963,0
9181,1
5179,1
11341,1
34799,0
16853,1
29772,0
26610,0
30119,0
45558,0
8818,1
25567,0
35431,0
39914,0
36158,0
39647,0
33619,0
17564,1
466,1
7023,1
8839,1
41846,0
47057,0
31448,0
32980,0
9099,1
30704,0
38869,0
39314,0
48869,0
36137,0
38268,0
8040,1
42133,0
36976,0
45853,0
21787,1
44626,0
11208,1
16920,1
1721,1
43058,0
28091,0
10633,1
48520,0
10120,1
9144,1
32334,0
26009,0
34011,0
1261,1
38247,0
36365,0
19413,1
28580,0
14064,1
17389,1
37759,0
29962,0
34497,0
38638,0
39844,0
3782,1
32528,0
24596,1
38935,0
19262,1
24835,1
38189,0
16374,1
40265,0
10856,1
36308,0
18791,1
782,1
35096,0
39193,0
5764,1
41329,0
48870,0
45761,0
40122,0
5117,1
33139,0
47410,0
2904,1
28717,0
22703,1
10482,1
31744,0
20064,1
29443,0
39499,0
21987,1
13294,1
29640,0
15382,1
17358,1
50154,0
43642,0
12104,1
36364,0
33596,0
48941,0
8572,1
10738,1
19742,1
36192,0
28950,0
49360,0
45902,0
3823,1
21642,1
20326,1
6131,1
48565,0
28223,0
7041,1
18911,1
5718,1
26411,0
6827,1
7986,1
37962,0
17022,1
875,1
11378,1
23915,1
21385,1
42717,0
6151,1
25842,0
7587,1
32089,0
14116,1
47488,0
6013,1
33635,0
34040,0
47892,0
32293,0
13295,1
25854,0
37107,0
41609,0
10922,1
39949,0
37661,0
1252,1
37257,0
19954,1
15318,1
21815,1
9263,1
15162,1
26091,0
14736,1
31395,0
22738,1
48979,0
34824,0
34747,0
42583,0
16652,1
33277,0
24609,1
15548,1
15247,1
1276,1
22358,1
18489,1
8838,1
41303,0
1844,1
44225,0
40933,0
22974,1
46205,0
26078,0
32029,0
39362,0
24060,1
2007,1
2638,1
36647,0
27282,0
11797,1
35774,0
4529,1
41646,0
37511,0
20329,1
25511,1
40158,0
44161,0
15949,1
31030,0
21977,1
8291,1
36085,0
40417,0
34446,0
12901,1
14179,1
21259,1
49188,0
31773,0
32443,0
10802,1
48798,0
15005,1
11006,1
39730,0
39698,0
3455,1
38524,0
38280,0
929,1
45866,0
46345,0
20451,1
43831,0
2674,1
34792,0
34259,0
35130,0
27523,0
16246,1
16047,1
32696,0
45593,0
36260,0
15814,1
29234,0
43046,0
15850,1
26433,0
17480,1
18018,1
23966,1
15315,1
11639,1
3830,1
42411,0
35408,0
10444,1
41199,0
17158,1
427,1
16769,1
47846,0
15606,1
39224,0
29877,0
38709,0
19919,1
25460,1
40733,0
7104,1
37584,0
8950,1
13517,1
32101,0
31894,0
38103,0
27398,0
36719,0
14985,1
27162,0
39915,0
50202,0
20602,1
37458,0
19273,1
34287,0
24741,1
4757,1
29418,0
10326,1
31376,0
4785,1
39266,0
36641,0
41149,0
37042,0
36665,0
33000,0
8949,1
10439,1
12339,1
21839,1
32165,0
31178,0
13372,1
141,1
35737,0
16440,1
19543,1
16549,1
34652,0
10363,1
30861,0
4249,1
6322,1
5931,1
17164,1
33724,0
1248,1
22237,1
36494,0
32181,0
21588,1
19425,1
11149,1
35065,0
26300,0
16628,1
19340,1
26164,0
25436,1
1420,1
16422,1
5185,1
29213,0
39406,0
10048,1
34944,0
50954,0
44482,0
37513,0
48056,0
7515,1
21058,1
22020,1
13560,1
9917,1
37249,0
25459,1
45386,0
23592,1
5870,1
24424,1
36695,0
12849,1
33579,0
24960,1
38341,0
3070,1
13896,1
2325,1
7429,1
45712,0
41648,0
18719,1
1174,1
38172,0
12403,1
48255,0
41327,0
13465,1
10632,1
35318,0
31598,0
9990,1
2189,1
32826,0
22268,1
19313,1
23326,1
22646,1
30116,0
31747,0
463,1
432,1
11919,1
4287,1
7915,1
43925,0
21699,1
17633,1
35585,0
17924,1
27220,0
1327,1
357,1
25722,0
33996,0
28483,0
29733,0
18112,1
34908,0
31951,0
16329,1
18920,1
43224,0
49024,0
33179,0
40872,0
23704,1
18861,1
9675,1
16206,1
39597,0
43192,0
27244,0
43241,0
15956,1
19638,1
26169,0
20593,1
31665,0
39944,0
9429,1
1136,1
17782,1
5824,1
9559,1
2679,1
1836,1
37345,0
32436,0
22209,1
31214,0
16864,1
32722,0
28599,0
46283,0
40720,0
40544,0
3005,1
28648,0
26841,0
50916,0
29900,0
25869,0
50670,0
1101,1
1794,1
2841,1
28811,0
42168,0
41559,0
48694,0
48236,0
7775,1
50401,0
14475,1
44126,0
23487,1
22179,1
6824,1
16638,1
49771,0
8542,1
5422,1
28583,0
12865,1
13549,1
34763,0
35246,0
26568,0
26158,0
11698,1
40770,0
35815,0
6002,1
22799,1
27435,0
25477,1
7397,1
32600,0
11674,1
38696,0
11112,1
14383,1
38331,0
22640,1
41520,0
19837,1
49516,0
27945,0
44371,0
42135,0
36588,0
35123,0
33018,0
50817,0
35732,0
28472,0
28922,0
11131,1
44139,0
39057,0
39651,0
37215,0
3399,1
26884,0
20022,1
49124,0
8364,1
35402,0
22675,1
11137,1
25140,1
1490,1
39222,0
21320,1
16197,1
18220,1
28816,0
24323,1
11355,1
20210,1
43414,0
18437,1
16840,1
13124,1
41699,0
31822,0
3803,1
44313,0
26979,0
42224,0
10371,1
47026,0
19685,1
20965,1
46969,0
4933,1
8442,1
43299,0
33462,0
49187,0
45732,0
40666,0
3247,1
28203,0
25421,1
17832,1
22558,1
47929,0
5230,1
36106,0
25120,1
11114,1
32845,0
40626,0
46480,0
28696,0
7165,1
38568,0
22652,1
28127,0
3049,1
14758,1
46035,0
4460,1
2497,1
6794,1
24137,1
14829,1
43108,0
27232,0
9026,1
29514,0
19939,1
14830,1
7943,1
38118,0
9044,1
30270,0
11967,1
3795,1
32851,0
1890,1
9992,1
32287,0
50149,0
19325,1
43474,0
26418,0
5717,1
29037,0
31986,0
49119,0
4559,1
43697,0
21508,1
29975,0
21208,1
39909,0
3651,1
22193,1
10247,1
41987,0
21126,1
24506,1
18746,1
44336,0
7964,1
45481,0
12231,1
16689,1
47031,0
20693,1
28884,0
8282,1
23946,1
30200,0
48556,0
18017,1
27083,0
34058,0
10608,1
50963,0
43503,0
12873,1
32147,0
49475,0
38228,0
7108,1
50984,0
6136,1
42109,0
10351,1
35930,0
9156,1
49331,0
12376,1
12022,1
12889,1
44766,0
14693,1
121,1
48775,0
8234,1
49370,0
22870,1
35544,0
5158,1
47621,0
330,1
50884,0
4377,1
1474,1
12347,1
22141,1
29955,0
48172,0
36411,0
49420,0
50456,0
50657,0
48905,0
42930,0
2363,1
45040,0
24803,1
13755,1
44069,0
36516,0
45573,0
31879,0
34948,0
29466,0
3856,1
26695,0
44093,0
37363,0
48404,0
46230,0
21846,1
14763,1
9247,1
22184,1
7130,1
23030,1
22633,1
41369,0
33040,0
19450,1
46795,0
50837,0
22673,1
42749,0
41995,0
20209,1
18503,1
39594,0
20722,1
46418,0
40011,0
7909,1
46901,0
12741,1
3319,1
6080,1
36707,0
8755,1
46129,0
5055,1
13860,1
48280,0
28455,0
25090,1
14020,1
4204,1
43951,0
40936,0
27231,0
8408,1
49337,0
11017,1
42589,0
41861,0
28412,0
20298,1
42226,0
47872,0
17293,1
3056,1
11089,1
37797,0
43695,0
14092,1
9020,1
15446,1
1504,1
9348,1
12937,1
30168,0
15802,1
19457,1
15251,1
28006,0
28927,0
28438,0
25200,1
9985,1
33430,0
25965,0
31128,0
35826,0
13695,1
14292,1
15427,1
31764,0
36989,0
12624,1
38129,0
21153,1
33388,0
13347,1
11600,1
2924,1
46299,0
33812,0
34623,0
32893,0
22495,1
3832,1
38476,0
14583,1
38997,0
1611,1
29521,0
35987,0
23902,1
28334,0
24819,1
10837,1
34999,0
18717,1
16481,1
4573,1
5022,1
32302,0
24434,1
26660,0
4063,1
43908,0
32894,0
29954,0
20117,1
14407,1
9495,1
20293,1
22251,1
32104,0
35344,0
18543,1
38876,0
39310,0
38133,0
13163,1
13276,1
47472,0
23044,1
49079,0
31752,0
31910,0
22390,1
1155,1
38489,0
3016,1
44890,0
12666,1
9096,1
15600,1
15377,1
26444,0
26507,0
43150,0
25945,0
4756,1
34958,0
43332,0
9548,1
42160,0
10630,1
353,1
9694,1
39618,0
50991,0
12426,1
35307,0
4095,1
1333,1
7303,1
36598,0
28540,0
34853,0
39413,0
47241,0
36741,0
2131,1
25994,0
20148,1
45783,0
35231,0
3718,1
29758,0
13067,1
23613,1
32241,0
1128,1
43213,0
23841,1
35129,0
30013,0
34871,0
44041,0
37020,0
12391,1
5004,1
19758,1
38332,0
30249,0
10136,1
26523,0
5983,1
31315,0
17455,1
4982,1
30838,0
20928,1
19899,1
32298,0
7257,1
35054,0
30433,0
26965,0
12174,1
28877,0
16900,1
20890,1
40005,0
27107,0
22413,1
29438,0
10808,1
32429,0
44016,0
2397,1
46670,0
18725,1
36954,0
26556,0
48342,0
37982,0
12471,1
28947,0
22409,1
23343,1
4444,1
35061,0
19610,1
12275,1
2122,1
43597,0
45529,0
4469,1
25723,0
7316,1
1876,1
26529,0
2899,1
1081,1
29552,0
5706,1
50280,0
20,1
28451,0
15980,1
5435,1
20336,1
35378,0
42612,0
10775,1
22590,1
889,1
47809,0
1616,1
34740,0
1825,1
18895,1
41651,0
38423,0
7207,1
32401,0
26132,0
11274,1
12363,1
2767,1
5228,1
2741,1
3179,1
5275,1
36377,0
40832,0
34829,0
45236,0
42731,0
14317,1
14085,1
36883,0
50216,0
44642,0
22161,1
19527,1
43218,0
50115,0
17844,1
6666,1
22546,1
12307,1
22378,1
33024,0
49933,0
28893,0
7524,1
24122,1
21401,1
23467,1
575,1
13186,1
42809,0
516,1
46045,0
12554,1
50901,0
21077,1
5065,1
35340,0
25548,0
9316,1
43875,0
8173,1
33268,0
13925,1
15395,1
6231,1
38863,0
29103,0
29500,0
8643,1
36861,0
40229,0
14393,1
34793,0
22984,1
29467,0
547,1
11953,1
11328,1
31702,0
28022,0
39424,0
24382,1
18651,1
9518,1
11331,1
35109,0
41600,0
41446,0
43442,0
4473,1
36431,0
39117,0
50656,0
23149,1
11490,1
21176,1
40061,0
5290,1
21118,1
20349,1
48341,0
26830,0
45102,0
31937,0
22867,1
10879,1
27797,0
32710,0
27985,0
6009,1
17960,1
1230,1
34129,0
7721,1
31349,0
43249,0
15874,1
50244,0
30652,0
43426,0
27913,0
4006,1
26818,0
13771,1
887,1
23897,1
38769,0
19643,1
45176,0
7937,1
1784,1
21481,1
11327,1
39722,0
25175,1
29038,0
4900,1
16523,1
8536,1
13713,1
7220,1
5522,1
42952,0
27696,0
41062,0
50987,0
14812,1
45022,0
45,1
19523,1
22054,1
1274,1
48739,0
29866,0
48620,0
23400,1
41691,0
40058,0
43226,0
22682,1
10769,1
40316,0
12753,1
46930,0
41943,0
12805,1
26530,0
31136,0
14375,1
23263,1
9190,1
31035,0
20860,1
339,1
15328,1
36469,0
42353,0
45480,0
36077,0
43436,0
2157,1
635,1
17973,1
3407,1
15639,1
46056,0
17336,1
32885,0
48312,0
26359,0
728,1
15577,1
30427,0
17278,1
474,1
38444,0
29345,0
9469,1
39818,0
21448,1
10550,1
22744,1
20968,1
25065,1
2080,1
44602,0
44597,0
14677,1
28837,0
39927,0
34737,0
3054,1
31728,0
24918,1
1129,1
41676,0
2205,1
16277,1
48156,0
44806,0
49109,0
29942,0
12779,1
46514,0
24262,1
46773,0
17044,1
32023,0
33800,0
38573,0
23409,1
30377,0
39675,0
25478,1
22766,1
48222,0
20342,1
1481,1
12058,1
18291,1
27714,0
38934,0
11923,1
41020,0
22263,1
31386,0
8556,1
16466,1
31832,0
7035,1
35609,0
28209,0
38687,0
5940,1
3341,1
34426,0
5414,1
9740,1
27740,0
47068,0
37462,0
39605,0
23771,1
39395,0
18988,1
50156,0
26934,0
47997,0
25434,1
26284,0
399,1
49880,0
43464,0
10989,1
12313,1
33095,0
43982,0
46075,0
25693,0
5176,1
28923,0
19932,1
16906,1
5212,1
21057,1
18884,1
15801,1
11072,1
50310,0
33695,0
3691,1
50234,0
8698,1
1859,1
5315,1
26059,0
22758,1
34429,0
13924,1
17375,1
49750,0
45269,0
5072,1
24645,1
11299,1
9397,1
3051,1
3025,1
32808,0
24432,1
16954,1
45986,0
33439,0
46036,0
15093,1
19755,1
32733,0
36973,0
48712,0
47364,0
7732,1
42043,0
27375,0
18283,1
9312,1
31918,0
3666,1
31433,0
35985,0
33418,0
29956,0
41530,0
49040,0
2364,1
1366,1
50485,0
43381,0
33174,0
33153,0
33029,0
49470,0
49664,0
44552,0
21847,1
33704,0
1460,1
13233,1
11786,1
13766,1
10790,1
19343,1
11969,1
26468,0
4549,1
11042,1
8998,1
26662,0
27094,0
13446,1
24245,1
35019,0
4691,1
16019,1
41456,0
27464,0
40689,0
29897,0
20219,1
21517,1
18780,1
3757,1
47433,0
50113,0
34753,0
34609,0
45441,0
47807,0
4381,1
2062,1
41259,0
32803,0
7977,1
25865,0
29257,0
43838,0
6262,1
12361,1
39619,0
48345,0
14530,1
26176,0
45061,0
50444,0
24977,1
30223,0
43555,0
22966,1
30061,0
8474,1
39527,0
48782,0
20633,1
41285,0
21071,1
37351,0
5794,1
18144,1
42246,0
7803,1
17502,1
5159,1
45830,0
42115,0
28103,0
12243,1
42076,0
35587,0
26588,0
15888,1
10638,1
39639,0
30332,0
34851,0
24637,1
38210,0
23436,1
21252,1
29316,0
45959,0
34578,0
12961,1
25500,1
49772,0
7922,1
47326,0
14544,1
17062,1
6317,1
8739,1
16852,1
38383,0
13545,1
41758,0
31729,0
25919,0
26919,0
5417,1
9046,1
41343,0
45407,0
13663,1
50792,0
41959,0
833,1
2627,1
8960,1
36477,0
46929,0
8395,1
22872,1
34528,0
48662,0
42853,0
6702,1
14969,1
26552,0
21392,1
26266,0
47211,0
46774,0
19762,1
7248,1
31808,0
37837,0
22985,1
34407,0
1185,1
5410,1
19748,1
34204,0
44923,0
12489,1
50084,0
27395,0
33212,0
33262,0
18466,1
40152,0
48247,0
24061,1
1239,1
4424,1
5976,1
41017,0
17424,1
6130,1
19307,1
28780,0
42758,0
3316,1
47893,0
12762,1
36858,0
3122,1
8411,1
41317,0
47079,0
46829,0
39344,0
49884,0
18807,1
34600,0
29650,0
23874,1
3890,1
2267,1
39456,0
33547,0
10049,1
26697,0
18365,1
35894,0
23622,1
22519,1
802,1
36221,0
4330,1
25663,0
23394,1
8053,1
37149,0
39962,0
42479,0
18708,1
28589,0
13387,1
22239,1
46718,0
20674,1
37651,0
11586,1
22999,1
35052,0
39477,0
6763,1
24213,1
17514,1
13588,1
7069,1
1919,1
14042,1
11227,1
30986,0
32242,0
46469,0
36856,0
47570,0
28913,0
14555,1
45280,0
1483,1
23353,1
1815,1
26086,0
31841,0
22785,1
8035,1
49810,0
16430,1
44159,0
47439,0
41809,0
27742,0
8254,1
26107,0
49530,0
21810,1
30253,0
3323,1
5113,1
34091,0
11321,1
40003,0
14297,1
27880,0
43506,0
22542,1
20069,1
6977,1
1115,1
8444,1
32959,0
34339,0
14777,1
776,1
22460,1
3022,1
7930,1
12755,1
2725,1
5735,1
7099,1
1887,1
10666,1
3955,1
30750,0
35515,0
31603,0
30738,0
33646,0
31228,0
47028,0
47620,0
46923,0
17885,1
38637,0
38113,0
17145,1
39686,0
10076,1
23493,1
25955,0
27709,0
47853,0
8359,1
10981,1
38192,0
19646,1
40908,0
46841,0
13171,1
20175,1
4270,1
21851,1
47359,0
